temperature_2m,cloud_cover,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,precipitation
11.3,100,0.0,0.0,0.0,0.0,7.6,2.1
10.9,100,0.0,0.0,0.0,0.0,12.0,2.5
9.9,100,0.0,0.0,0.0,0.0,11.8,2.6
9.1,100,0.0,0.0,0.0,0.0,10.7,1.9
8.7,100,2.0,0.0,0.0,2.0,10.9,1.3
8.5,100,15.0,0.0,0.0,15.0,10.4,1.6
9.0,100,38.0,1.0,2.8,37.0,7.6,1.3
8.8,100,45.0,0.0,0.0,45.0,7.9,1.5
8.1,100,42.0,1.0,1.8,41.0,10.2,1.9
8.7,100,88.0,0.0,0.0,88.0,2.6,2.1
8.8,100,66.0,1.0,1.7,65.0,4.8,1.5
8.7,100,41.0,0.0,0.0,41.0,6.1,1.9
8.6,98,65.0,1.0,2.5,64.0,6.6,0.7
7.9,100,48.0,3.0,11.7,45.0,6.3,0.9
7.9,100,14.0,2.0,18.9,12.0,8.2,1.1
8.8,100,0.0,0.0,0.0,0.0,5.4,1.9
8.8,100,0.0,0.0,0.0,0.0,4.7,1.4
8.8,67,0.0,0.0,0.0,0.0,4.8,0.6
7.9,37,0.0,0.0,0.0,0.0,7.1,0.6
7.1,59,0.0,0.0,0.0,0.0,5.5,0.4
7.5,65,0.0,0.0,0.0,0.0,2.9,0.0
7.2,32,0.0,0.0,0.0,0.0,4.8,0.0
7.2,14,0.0,0.0,0.0,0.0,5.1,0.0
6.8,24,0.0,0.0,0.0,0.0,5.5,0.0
6.6,53,0.0,0.0,0.0,0.0,3.8,0.0
5.5,60,0.0,0.0,0.0,0.0,4.7,0.0
5.4,41,0.0,0.0,0.0,0.0,4.2,0.0
4.6,1,0.0,0.0,0.0,0.0,5.7,0.0
5.3,26,19.0,7.0,92.6,12.0,3.9,0.0
8.0,36,139.0,79.0,394.5,60.0,5.4,0.0
11.1,33,272.0,157.0,439.4,115.0,4.6,0.0
12.9,86,371.0,247.0,514.2,124.0,6.9,0.0
13.4,24,255.0,49.0,87.3,206.0,6.4,0.0
14.8,17,530.0,399.0,672.0,131.0,8.5,0.0
15.3,8,538.0,417.0,723.4,121.0,9.7,0.0
15.3,14,462.0,356.0,697.9,106.0,9.2,0.0
15.2,4,350.0,257.0,643.5,93.0,6.3,0.0
14.2,6,199.0,130.0,516.4,69.0,3.1,0.0
14.3,10,47.0,22.0,212.5,25.0,3.9,0.0
10.4,17,0.0,0.0,0.0,0.0,6.3,0.0
8.5,49,0.0,0.0,0.0,0.0,6.3,0.0
7.0,60,0.0,0.0,0.0,0.0,6.2,0.0
7.0,72,0.0,0.0,0.0,0.0,5.7,0.0
6.7,31,0.0,0.0,0.0,0.0,6.2,0.0
6.3,13,0.0,0.0,0.0,0.0,6.9,0.0
7.0,9,0.0,0.0,0.0,0.0,6.2,0.0
6.7,0,0.0,0.0,0.0,0.0,7.0,0.0
6.7,0,0.0,0.0,0.0,0.0,6.3,0.0
6.6,0,0.0,0.0,0.0,0.0,6.1,0.0
6.8,0,0.0,0.0,0.0,0.0,5.9,0.0
7.0,4,0.0,0.0,0.0,0.0,6.4,0.0
7.2,27,0.0,0.0,0.0,0.0,5.6,0.0
7.4,0,17.0,6.0,81.5,11.0,4.2,0.0
9.9,0,147.0,90.0,458.5,57.0,2.8,0.0
13.6,0,314.0,230.0,651.4,84.0,2.7,0.0
16.2,31,456.0,358.0,752.3,98.0,3.0,0.0
18.0,61,552.0,445.0,799.8,107.0,3.8,0.0
19.1,86,585.0,462.0,784.3,123.0,3.6,0.0
19.7,8,529.0,355.0,621.0,174.0,1.1,0.0
19.9,0,489.0,385.0,761.9,104.0,1.1,0.0
19.7,0,361.0,272.0,689.2,89.0,1.8,0.0
17.6,0,200.0,132.0,534.0,68.0,4.5,0.0
17.6,0,45.0,22.0,217.3,23.0,6.6,0.0
13.8,0,0.0,0.0,0.0,0.0,7.4,0.0
12.6,1,0.0,0.0,0.0,0.0,6.6,0.0
11.9,0,0.0,0.0,0.0,0.0,5.0,0.0
11.3,0,0.0,0.0,0.0,0.0,4.7,0.0
10.9,0,0.0,0.0,0.0,0.0,4.2,0.0
10.7,0,0.0,0.0,0.0,0.0,3.8,0.0
10.5,0,0.0,0.0,0.0,0.0,3.9,0.0
10.5,0,0.0,0.0,0.0,0.0,4.2,0.0
10.4,0,0.0,0.0,0.0,0.0,3.9,0.0
10.5,0,0.0,0.0,0.0,0.0,4.2,0.0
10.4,0,0.0,0.0,0.0,0.0,3.8,0.0
10.1,0,0.0,0.0,0.0,0.0,3.2,0.0
9.8,0,0.0,0.0,0.0,0.0,3.6,0.0
9.7,0,16.0,6.0,83.7,10.0,4.2,0.0
11.4,0,146.0,90.0,467.9,56.0,3.3,0.0
14.6,0,313.0,230.0,659.2,83.0,4.2,0.0
17.5,0,455.0,358.0,759.3,97.0,4.0,0.0
19.7,9,550.0,444.0,804.6,106.0,2.9,0.0
21.1,67,587.0,478.0,818.0,109.0,1.8,0.0
22.0,82,563.0,455.0,802.6,108.0,1.9,0.0
22.4,81,481.0,378.0,755.1,103.0,3.7,0.0
22.1,3,353.0,264.0,676.8,89.0,5.9,0.0
19.3,68,193.0,126.0,519.1,67.0,6.4,0.0
19.8,77,42.0,20.0,202.1,22.0,6.1,0.0
17.1,75,0.0,0.0,0.0,0.0,0.0,0.0
14.3,61,0.0,0.0,0.0,0.0,3.9,0.0
12.9,48,0.0,0.0,0.0,0.0,5.0,0.0
12.5,53,0.0,0.0,0.0,0.0,4.7,0.0
11.8,26,0.0,0.0,0.0,0.0,3.9,0.0
11.2,11,0.0,0.0,0.0,0.0,4.3,0.0
10.9,0,0.0,0.0,0.0,0.0,4.2,0.0
10.6,0,0.0,0.0,0.0,0.0,3.7,0.0
10.4,0,0.0,0.0,0.0,0.0,3.2,0.0
9.7,0,0.0,0.0,0.0,0.0,2.5,0.0
8.9,0,0.0,0.0,0.0,0.0,2.5,0.0
8.4,0,0.0,0.0,0.0,0.0,3.1,0.0
8.3,0,0.0,0.0,0.0,0.0,4.1,0.0
7.4,0,15.0,5.0,71.7,10.0,3.5,0.0
10.4,0,142.0,87.0,461.7,55.0,3.4,0.0
13.9,0,308.0,227.0,658.5,81.0,4.0,0.0
17.0,0,449.0,353.0,755.7,96.0,3.8,0.0
19.6,0,544.0,439.0,802.2,105.0,3.9,0.0
21.3,0,582.0,475.0,819.4,107.0,4.7,0.0
22.1,0,559.0,453.0,805.8,106.0,6.5,0.0
22.5,0,478.0,379.0,764.2,99.0,7.6,0.0
21.5,0,349.0,262.0,679.6,87.0,6.0,0.0
18.9,0,190.0,124.0,520.2,66.0,7.1,0.0
18.7,0,40.0,19.0,196.4,21.0,6.4,0.0
17.4,0,0.0,0.0,0.0,0.0,1.8,0.0
14.7,0,0.0,0.0,0.0,0.0,3.6,0.0
13.0,0,0.0,0.0,0.0,0.0,4.7,0.0
12.0,0,0.0,0.0,0.0,0.0,4.7,0.0
11.6,0,0.0,0.0,0.0,0.0,4.5,0.0
11.1,1,0.0,0.0,0.0,0.0,4.1,0.0
10.6,0,0.0,0.0,0.0,0.0,4.1,0.0
10.1,0,0.0,0.0,0.0,0.0,3.0,0.0
9.9,6,0.0,0.0,0.0,0.0,3.1,0.0
9.4,77,0.0,0.0,0.0,0.0,3.0,0.0
9.0,85,0.0,0.0,0.0,0.0,3.0,0.0
8.9,86,0.0,0.0,0.0,0.0,4.2,0.0
8.8,89,0.0,0.0,0.0,0.0,3.9,0.0
8.8,79,14.0,4.0,59.0,10.0,3.8,0.0
10.6,80,137.0,78.0,422.7,59.0,3.2,0.0
14.6,82,301.0,211.0,619.6,90.0,3.3,0.0
17.9,85,438.0,322.0,695.8,116.0,3.3,0.0
20.7,85,534.0,413.0,761.0,121.0,2.9,0.0
22.7,64,575.0,461.0,801.6,114.0,3.5,0.0
23.8,81,554.0,445.0,798.1,109.0,4.7,0.0
24.5,94,471.0,363.0,738.7,108.0,5.5,0.0
24.0,96,291.0,140.0,367.4,151.0,6.2,0.0
21.3,97,145.0,44.0,188.0,101.0,6.6,0.0
21.3,97,31.0,6.0,63.4,25.0,5.9,0.0
19.0,96,0.0,0.0,0.0,0.0,2.9,0.0
16.1,97,0.0,0.0,0.0,0.0,1.1,0.0
14.2,96,0.0,0.0,0.0,0.0,2.7,0.0
13.2,86,0.0,0.0,0.0,0.0,4.0,0.0
12.7,85,0.0,0.0,0.0,0.0,3.6,0.0
12.2,89,0.0,0.0,0.0,0.0,3.4,0.0
11.4,99,0.0,0.0,0.0,0.0,5.3,0.0
10.9,100,0.0,0.0,0.0,0.0,3.7,0.0
9.8,99,0.0,0.0,0.0,0.0,2.9,0.0
10.2,79,0.0,0.0,0.0,0.0,5.0,0.0
7.7,45,0.0,0.0,0.0,0.0,5.9,0.0
8.9,54,0.0,0.0,0.0,0.0,3.2,0.0
9.3,51,0.0,0.0,0.0,0.0,1.8,0.0
7.7,58,12.0,4.0,60.8,8.0,3.8,0.0
11.1,3,130.0,75.0,415.2,55.0,3.0,0.0
13.9,0,294.0,213.0,633.1,81.0,2.3,0.0
17.1,0,434.0,338.0,737.3,96.0,1.6,0.0
20.0,3,528.0,424.0,787.7,104.0,0.4,0.0
22.0,53,567.0,461.0,808.0,106.0,0.8,0.0
23.1,60,546.0,439.0,793.8,107.0,1.6,0.0
23.7,31,467.0,366.0,751.6,101.0,1.3,0.0
23.0,64,335.0,242.0,642.4,93.0,1.8,0.0
22.5,59,175.0,105.0,456.6,70.0,2.6,0.0
21.0,26,34.0,14.0,151.4,20.0,1.5,0.0
19.3,0,0.0,0.0,0.0,0.0,2.2,0.0
16.7,14,0.0,0.0,0.0,0.0,2.2,0.0
14.7,85,0.0,0.0,0.0,0.0,4.0,0.0
13.2,95,0.0,0.0,0.0,0.0,3.7,0.0
11.9,97,0.0,0.0,0.0,0.0,3.6,0.0
12.6,96,0.0,0.0,0.0,0.0,1.3,0.0
12.0,99,0.0,0.0,0.0,0.0,2.5,0.0
10.4,99,0.0,0.0,0.0,0.0,1.9,0.0
7.9,99,0.0,0.0,0.0,0.0,4.1,0.0
6.8,20,0.0,0.0,0.0,0.0,5.1,0.0
7.8,34,0.0,0.0,0.0,0.0,3.8,0.0
8.5,52,0.0,0.0,0.0,0.0,4.1,0.0
7.2,13,0.0,0.0,0.0,0.0,2.1,0.0
7.8,34,11.0,3.0,47.0,8.0,3.1,0.0
10.2,6,123.0,68.0,384.8,55.0,1.8,0.0
13.4,0,285.0,201.0,604.9,84.0,2.0,0.0
16.8,0,424.0,327.0,720.1,97.0,2.8,0.0
19.6,0,522.0,419.0,784.9,103.0,0.5,0.0
21.1,0,563.0,457.0,807.4,106.0,2.8,0.0
21.9,0,543.0,439.0,800.3,104.0,2.3,0.0
22.4,0,464.0,368.0,762.7,96.0,1.1,0.0
22.5,8,338.0,254.0,682.0,84.0,0.4,0.0
21.9,2,178.0,116.0,513.6,62.0,1.3,0.0
19.9,0,33.0,15.0,165.9,18.0,5.1,0.0
17.5,99,0.0,0.0,0.0,0.0,3.3,0.0
16.0,86,0.0,0.0,0.0,0.0,2.2,0.0
14.8,70,0.0,0.0,0.0,0.0,1.8,0.0
13.6,13,0.0,0.0,0.0,0.0,1.6,0.0
10.3,82,0.0,0.0,0.0,0.0,3.1,0.0
10.0,100,0.0,0.0,0.0,0.0,1.6,0.0
9.1,100,0.0,0.0,0.0,0.0,1.1,0.0
9.0,100,0.0,0.0,0.0,0.0,2.3,0.0
8.5,59,0.0,0.0,0.0,0.0,4.8,0.0
7.0,54,0.0,0.0,0.0,0.0,2.2,0.0
6.6,43,0.0,0.0,0.0,0.0,2.5,0.0
6.7,35,0.0,0.0,0.0,0.0,2.7,0.0
7.8,24,0.0,0.0,0.0,0.0,2.2,0.0
7.1,18,10.0,3.0,48.5,7.0,0.7,0.0
9.5,94,122.0,69.0,399.3,53.0,1.9,0.0
12.2,17,278.0,193.0,588.2,85.0,0.0,0.0
14.6,31,414.0,316.0,702.6,98.0,2.6,0.0
16.4,69,503.0,395.0,746.2,108.0,2.9,0.0
18.1,84,549.0,436.0,776.5,113.0,2.5,0.0
19.2,90,516.0,385.0,707.7,131.0,3.3,0.0
19.3,96,416.0,275.0,575.2,141.0,4.8,0.0
18.9,89,277.0,161.0,437.3,116.0,5.6,0.0
17.2,92,145.0,68.0,306.6,77.0,7.2,0.0
14.0,90,26.0,8.0,90.5,18.0,5.8,0.0
13.1,65,0.0,0.0,0.0,0.0,4.9,0.0
12.9,54,0.0,0.0,0.0,0.0,3.3,0.0
12.7,100,0.0,0.0,0.0,0.0,4.3,0.0
12.3,100,0.0,0.0,0.0,0.0,4.7,0.0
13.3,100,0.0,0.0,0.0,0.0,2.1,0.1
13.0,100,0.0,0.0,0.0,0.0,1.0,0.1
12.4,100,0.0,0.0,0.0,0.0,1.1,0.1
11.6,100,0.0,0.0,0.0,0.0,1.8,0.1
12.5,100,0.0,0.0,0.0,0.0,3.4,0.2
12.9,100,0.0,0.0,0.0,0.0,1.9,0.0
12.4,93,0.0,0.0,0.0,0.0,2.0,0.0
12.1,100,0.0,0.0,0.0,0.0,1.8,0.0
11.9,100,0.0,0.0,0.0,0.0,2.9,0.0
11.7,90,6.0,1.0,16.7,5.0,2.1,0.0
12.3,83,83.0,35.0,207.3,48.0,1.8,0.0
12.5,22,218.0,136.0,419.8,82.0,0.8,0.0
13.8,10,374.0,256.0,574.7,118.0,1.1,0.0
15.5,6,501.0,389.0,741.1,112.0,0.8,0.0
17.0,4,544.0,433.0,777.3,111.0,0.8,0.0
18.0,2,527.0,420.0,778.4,107.0,0.7,0.0
18.0,1,451.0,354.0,747.3,97.0,1.8,0.0
17.8,3,328.0,244.0,670.4,84.0,3.6,0.0
16.1,21,169.0,107.0,491.3,62.0,4.0,0.0
12.2,29,28.0,12.0,139.0,16.0,6.8,0.0
11.8,32,0.0,0.0,0.0,0.0,5.4,0.0
11.7,34,0.0,0.0,0.0,0.0,5.0,0.0
12.0,35,0.0,0.0,0.0,0.0,2.4,0.0
11.4,6,0.0,0.0,0.0,0.0,1.1,0.0
10.8,9,0.0,0.0,0.0,0.0,2.0,0.0
10.2,14,0.0,0.0,0.0,0.0,3.4,0.0
9.5,13,0.0,0.0,0.0,0.0,2.3,0.0
8.8,10,0.0,0.0,0.0,0.0,2.6,0.0
9.2,6,0.0,0.0,0.0,0.0,3.9,0.0
8.8,2,0.0,0.0,0.0,0.0,2.4,0.0
8.2,3,0.0,0.0,0.0,0.0,1.9,0.0
6.6,100,0.0,0.0,0.0,0.0,0.4,0.0
5.8,100,0.0,0.0,0.0,0.0,0.0,0.0
6.4,100,8.0,2.0,34.5,6.0,0.4,0.0
9.2,73,116.0,66.0,400.2,50.0,1.5,0.0
12.1,46,273.0,194.0,606.6,79.0,3.1,0.0
15.0,3,412.0,318.0,720.9,94.0,3.6,0.0
17.6,0,507.0,407.0,782.0,100.0,3.4,0.0
19.4,0,546.0,443.0,801.7,103.0,3.9,0.0
19.6,0,523.0,422.0,788.6,101.0,5.4,0.0
18.7,0,444.0,349.0,743.5,95.0,3.1,0.0
18.5,0,317.0,234.0,650.3,83.0,3.0,0.0
16.6,0,161.0,102.0,476.9,59.0,4.4,0.0
14.0,0,27.0,11.0,130.4,16.0,7.1,0.0
14.5,0,0.0,0.0,0.0,0.0,4.6,0.0
13.5,0,0.0,0.0,0.0,0.0,3.3,0.0
12.6,0,0.0,0.0,0.0,0.0,3.0,0.0
12.0,0,0.0,0.0,0.0,0.0,2.5,0.0
11.4,1,0.0,0.0,0.0,0.0,1.5,0.0
10.8,6,0.0,0.0,0.0,0.0,1.6,0.0
10.3,46,0.0,0.0,0.0,0.0,5.1,0.0
8.4,100,0.0,0.0,0.0,0.0,7.4,0.0
10.1,100,0.0,0.0,0.0,0.0,6.0,0.0
10.2,83,0.0,0.0,0.0,0.0,2.8,0.0
9.3,73,0.0,0.0,0.0,0.0,3.1,0.0
10.2,66,0.0,0.0,0.0,0.0,2.4,0.0
9.0,69,0.0,0.0,0.0,0.0,2.5,0.0
8.7,85,6.0,1.0,17.9,5.0,1.9,0.0
10.4,100,86.0,37.0,229.9,49.0,2.2,0.0
12.5,97,215.0,118.0,373.8,97.0,1.0,0.0
14.3,92,333.0,215.0,492.3,118.0,2.2,0.0
15.9,70,453.0,345.0,668.5,108.0,1.8,0.0
17.1,77,479.0,318.0,580.2,161.0,0.5,0.0
17.9,50,487.0,357.0,672.7,130.0,1.5,0.0
18.1,38,383.0,251.0,539.6,132.0,5.0,0.0
17.4,65,246.0,141.0,396.4,105.0,7.2,0.0
16.1,41,116.0,47.0,223.8,69.0,5.8,0.0
14.4,98,16.0,4.0,48.5,12.0,4.7,0.0
14.0,55,0.0,0.0,0.0,0.0,3.7,0.0
13.3,38,0.0,0.0,0.0,0.0,3.6,0.0
12.9,35,0.0,0.0,0.0,0.0,3.1,0.0
12.3,40,0.0,0.0,0.0,0.0,2.5,0.0
11.8,48,0.0,0.0,0.0,0.0,2.5,0.0
12.3,62,0.0,0.0,0.0,0.0,2.5,0.0
11.8,55,0.0,0.0,0.0,0.0,2.3,0.0
11.2,38,0.0,0.0,0.0,0.0,3.5,0.0
11.2,38,0.0,0.0,0.0,0.0,3.9,0.0
10.3,100,0.0,0.0,0.0,0.0,5.3,0.0
10.7,100,0.0,0.0,0.0,0.0,4.7,0.0
10.7,100,0.0,0.0,0.0,0.0,3.6,0.0
10.2,100,0.0,0.0,0.0,0.0,4.0,0.0
9.5,100,5.0,1.0,18.5,4.0,2.9,0.0
10.9,77,73.0,28.0,178.3,45.0,1.9,0.0
12.3,69,192.0,103.0,330.7,89.0,1.9,0.0
14.0,55,322.0,205.0,474.0,117.0,1.8,0.0
15.6,100,416.0,281.0,549.2,135.0,0.0,0.0
16.9,84,461.0,316.0,581.2,145.0,0.5,0.0
17.6,90,451.0,323.0,613.6,128.0,3.3,0.0
17.4,85,384.0,267.0,579.3,117.0,5.1,0.0
16.8,100,159.0,52.0,147.9,107.0,6.2,0.0
15.8,100,88.0,27.0,130.9,61.0,6.6,0.0
14.3,100,13.0,3.0,37.3,10.0,4.8,0.0
13.8,84,0.0,0.0,0.0,0.0,4.1,0.0
13.0,92,0.0,0.0,0.0,0.0,3.6,0.0
12.3,84,0.0,0.0,0.0,0.0,4.6,0.0
12.6,100,0.0,0.0,0.0,0.0,2.8,0.0
12.3,100,0.0,0.0,0.0,0.0,2.8,0.0
12.0,91,0.0,0.0,0.0,0.0,3.8,0.0
12.1,100,0.0,0.0,0.0,0.0,3.4,0.0
12.3,99,0.0,0.0,0.0,0.0,2.4,0.0
12.5,71,0.0,0.0,0.0,0.0,2.1,0.0
12.5,58,0.0,0.0,0.0,0.0,1.1,0.0
11.6,53,0.0,0.0,0.0,0.0,2.8,0.0
11.4,40,0.0,0.0,0.0,0.0,2.6,0.0
10.7,28,0.0,0.0,0.0,0.0,2.5,0.0
10.2,21,4.0,1.0,19.2,3.0,1.6,0.0
11.6,37,76.0,39.0,254.8,37.0,0.8,0.0
12.9,31,194.0,117.0,380.7,77.0,0.7,0.0
14.2,34,303.0,200.0,467.1,103.0,0.0,0.0
15.2,32,322.0,187.0,368.6,135.0,0.8,0.0
16.3,30,421.0,295.0,547.0,126.0,1.5,0.0
17.1,21,426.0,261.0,499.9,165.0,1.0,0.0
17.0,12,377.0,250.0,547.4,127.0,3.1,0.0
16.8,93,274.0,180.0,517.6,94.0,4.9,0.0
15.6,4,138.0,76.0,375.3,62.0,5.2,0.0
12.4,13,19.0,7.0,89.0,12.0,5.5,0.0
11.2,16,0.0,0.0,0.0,0.0,6.1,0.0
11.3,27,0.0,0.0,0.0,0.0,4.5,0.0
11.7,36,0.0,0.0,0.0,0.0,2.3,0.0
11.3,35,0.0,0.0,0.0,0.0,0.5,0.0
11.0,26,0.0,0.0,0.0,0.0,0.5,0.0
10.7,14,0.0,0.0,0.0,0.0,1.1,0.0
10.2,9,0.0,0.0,0.0,0.0,2.1,0.0
9.8,5,0.0,0.0,0.0,0.0,2.6,0.0
9.3,6,0.0,0.0,0.0,0.0,1.9,0.0
8.7,9,0.0,0.0,0.0,0.0,1.8,0.0
8.2,100,0.0,0.0,0.0,0.0,0.5,0.0
8.0,100,0.0,0.0,0.0,0.0,0.5,0.0
7.7,100,0.0,0.0,0.0,0.0,1.1,0.0
7.6,100,5.0,1.0,20.0,4.0,1.1,0.0
8.7,100,96.0,51.0,341.9,45.0,1.8,0.0
11.0,35,245.0,171.0,564.0,74.0,1.3,0.0
13.6,16,383.0,291.0,686.5,92.0,2.1,0.0
15.5,14,471.0,371.0,737.7,100.0,1.9,0.0
16.9,9,511.0,406.0,758.9,105.0,2.1,0.0
17.7,4,488.0,377.0,728.1,111.0,2.7,0.0
17.6,73,411.0,308.0,680.5,103.0,5.0,0.0
16.6,100,273.0,185.0,538.0,88.0,7.3,0.0
15.0,69,110.0,52.0,261.4,58.0,5.4,0.0
13.3,61,13.0,3.0,39.1,10.0,3.6,0.0
13.0,60,0.0,0.0,0.0,0.0,3.3,0.0
12.2,51,0.0,0.0,0.0,0.0,4.3,0.0
12.9,64,0.0,0.0,0.0,0.0,2.9,0.0
12.6,83,0.0,0.0,0.0,0.0,1.8,0.0
12.2,100,0.0,0.0,0.0,0.0,0.8,0.0
11.7,99,0.0,0.0,0.0,0.0,1.5,0.0
11.4,100,0.0,0.0,0.0,0.0,1.6,0.0
11.3,100,0.0,0.0,0.0,0.0,2.4,0.2
10.2,99,0.0,0.0,0.0,0.0,3.9,0.1
10.9,100,0.0,0.0,0.0,0.0,1.8,0.1
10.9,98,0.0,0.0,0.0,0.0,2.3,0.0
11.2,97,0.0,0.0,0.0,0.0,2.2,0.0
11.3,100,0.0,0.0,0.0,0.0,1.5,0.0
10.7,100,3.0,0.0,0.0,3.0,2.8,0.0
11.7,100,49.0,20.0,137.7,29.0,2.5,0.0
12.8,90,140.0,53.0,177.2,87.0,1.8,0.0
13.5,62,210.0,100.0,238.3,110.0,1.5,0.1
14.6,33,345.0,209.0,419.2,136.0,1.1,0.0
15.7,50,393.0,266.0,501.3,127.0,1.5,0.0
16.0,53,340.0,205.0,399.1,135.0,4.0,0.0
16.4,87,277.0,149.0,332.2,128.0,3.5,0.0
16.0,63,199.0,122.0,358.8,77.0,4.5,0.1
14.9,58,103.0,55.0,281.5,48.0,3.9,0.0
12.7,48,14.0,5.0,66.6,9.0,6.8,0.0
12.3,42,0.0,0.0,0.0,0.0,5.5,0.0
13.3,32,0.0,0.0,0.0,0.0,3.2,0.0
12.7,25,0.0,0.0,0.0,0.0,3.3,0.0
12.0,30,0.0,0.0,0.0,0.0,1.6,0.0
10.9,31,0.0,0.0,0.0,0.0,2.5,0.0
9.4,38,0.0,0.0,0.0,0.0,4.3,0.0
9.6,33,0.0,0.0,0.0,0.0,2.7,0.0
9.3,29,0.0,0.0,0.0,0.0,1.8,0.0
9.7,23,0.0,0.0,0.0,0.0,2.8,0.0
9.2,21,0.0,0.0,0.0,0.0,3.1,0.0
9.0,27,0.0,0.0,0.0,0.0,2.3,0.0
8.2,27,0.0,0.0,0.0,0.0,1.0,0.0
7.5,28,0.0,0.0,0.0,0.0,1.3,0.0
7.5,100,3.0,0.0,0.0,3.0,0.8,0.0
9.3,45,72.0,32.0,226.4,40.0,0.4,0.0
11.2,44,205.0,125.0,423.7,80.0,1.5,0.0
13.4,36,342.0,242.0,582.6,100.0,2.4,0.0
15.2,26,405.0,276.0,558.3,129.0,2.7,0.0
16.6,15,439.0,300.0,569.9,139.0,3.6,0.0
17.2,20,425.0,316.0,620.3,109.0,2.6,0.0
17.8,30,330.0,220.0,494.8,110.0,2.5,0.0
17.4,93,249.0,169.0,502.5,80.0,4.3,0.0
15.5,27,114.0,64.0,333.5,50.0,3.8,0.0
14.5,26,15.0,5.0,68.2,10.0,5.4,0.0
13.6,13,0.0,0.0,0.0,0.0,4.5,0.0
13.1,8,0.0,0.0,0.0,0.0,3.6,0.0
12.4,14,0.0,0.0,0.0,0.0,1.4,0.0
11.3,26,0.0,0.0,0.0,0.0,1.3,0.0
10.1,100,0.0,0.0,0.0,0.0,0.5,0.0
9.2,100,0.0,0.0,0.0,0.0,1.8,0.0
8.8,100,0.0,0.0,0.0,0.0,1.5,0.0
8.5,100,0.0,0.0,0.0,0.0,1.8,0.0
8.5,100,0.0,0.0,0.0,0.0,1.6,0.0
7.9,99,0.0,0.0,0.0,0.0,4.1,0.0
6.2,99,0.0,0.0,0.0,0.0,2.3,0.0
5.9,100,0.0,0.0,0.0,0.0,2.1,0.0
5.7,100,0.0,0.0,0.0,0.0,1.5,0.0
5.6,100,3.0,1.0,22.6,2.0,1.1,0.0
7.9,89,89.0,45.0,327.3,44.0,1.4,0.0
9.7,10,220.0,134.0,460.6,86.0,1.4,0.0
12.6,2,376.0,286.0,695.5,90.0,0.0,0.0
15.0,2,467.0,366.0,746.7,101.0,0.4,0.0
16.5,2,501.0,394.0,754.4,107.0,0.0,0.0
17.4,6,482.0,378.0,747.9,104.0,0.4,0.0
17.2,12,413.0,320.0,726.1,93.0,2.3,0.0
16.8,100,277.0,193.0,580.2,84.0,4.0,0.0
14.6,50,124.0,69.0,366.0,55.0,4.7,0.0
13.4,20,17.0,6.0,83.8,11.0,6.0,0.0
13.1,27,0.0,0.0,0.0,0.0,4.1,0.0
12.4,45,0.0,0.0,0.0,0.0,2.7,0.0
11.8,37,0.0,0.0,0.0,0.0,2.3,0.0
11.1,41,0.0,0.0,0.0,0.0,2.2,0.0
10.4,81,0.0,0.0,0.0,0.0,1.0,0.0
9.9,100,0.0,0.0,0.0,0.0,0.4,0.0
9.6,100,0.0,0.0,0.0,0.0,2.3,0.0
9.3,100,0.0,0.0,0.0,0.0,2.4,0.0
9.3,100,0.0,0.0,0.0,0.0,1.1,0.0
8.7,100,0.0,0.0,0.0,0.0,0.7,0.0
7.6,100,0.0,0.0,0.0,0.0,2.5,0.0
6.5,100,0.0,0.0,0.0,0.0,3.3,0.0
6.5,100,0.0,0.0,0.0,0.0,2.5,0.0
6.3,100,2.0,0.0,0.0,2.0,1.8,0.0
8.6,47,73.0,33.0,247.0,40.0,0.5,0.0
10.6,23,201.0,126.0,439.1,75.0,1.5,0.0
12.7,31,321.0,223.0,547.8,98.0,3.3,0.0
14.4,57,402.0,283.0,582.4,119.0,1.9,0.0
15.5,83,408.0,259.0,499.9,149.0,1.1,0.0
16.0,100,362.0,215.0,428.8,147.0,2.8,0.1
15.5,83,276.0,147.0,336.4,129.0,9.0,0.1
14.6,65,156.0,48.0,145.8,108.0,8.3,0.2
13.5,62,93.0,43.0,232.1,50.0,6.2,0.0
11.0,63,12.0,4.0,57.1,8.0,6.1,0.0
10.0,61,0.0,0.0,0.0,0.0,5.2,0.0
10.0,49,0.0,0.0,0.0,0.0,3.6,0.0
9.9,33,0.0,0.0,0.0,0.0,3.0,0.0
9.4,40,0.0,0.0,0.0,0.0,4.0,0.0
9.5,37,0.0,0.0,0.0,0.0,3.1,0.0
7.4,24,0.0,0.0,0.0,0.0,6.2,0.0
7.1,23,0.0,0.0,0.0,0.0,5.8,0.0
6.2,51,0.0,0.0,0.0,0.0,5.2,0.0
5.8,76,0.0,0.0,0.0,0.0,5.4,0.0
6.9,98,0.0,0.0,0.0,0.0,6.6,0.0
7.9,87,0.0,0.0,0.0,0.0,6.9,0.0
7.9,57,0.0,0.0,0.0,0.0,4.7,0.0
7.4,24,0.0,0.0,0.0,0.0,3.7,0.0
7.1,24,2.0,0.0,0.0,2.0,4.1,0.0
8.7,58,73.0,37.0,285.0,36.0,4.5,0.0
10.5,51,161.0,90.0,318.1,71.0,4.0,0.0
11.5,59,245.0,136.0,337.5,109.0,2.0,0.1
